ID_SAP,CLIENTE,FECHA_ALTA,DIRECCIÓN,ENTRE_CALLE_1,ENTRE_CALLE_2,COLONIA,DELEGACION_MUNICIPIO,CODIGO_POSTAL,ESTATUS,ID_VP,MODALIDAD,GEC_SAP,GEC_RTM,_MADUREZ_CTE,Estatus_Cte,CADENA,DESC_CADENA,CANAL_KOF,CANAL_SAP,GRUPO_RM1,GRUPO_RM2,ZONA,REGIÓN,REGIÓN_KOF_CVE,UO,CENTRO,GERENCIA,JEFATURA,CENTRO_SUMINISTRO,CONDICIÓN_EXPEDICIÓN,TIPO_SERVICIO,ID_MULTICENTRO,REPARTO_SAP,TPV,RUTA,FV,L,M,R,J,V,S,RITMO,MÉTODO_VENTA,Latitud Final,Longitud Final,Tipo,Descripción Tipo,EsquemaReparto
220088884,FRANCISCO SALAZAR JIMENEZ,22.04.2015,CALLE INDEPENDENCIA 18,CALLE HIPODROMO,CALLE MORELOS,CENTRO,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2302,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,V,0,0,0,0,1,0,1.0,1DA,17.266548333333,-97.676908333333,,,Tradicional
220088884,FRANCISCO SALAZAR JIMENEZ,22.04.2015,CALLE INDEPENDENCIA 18,CALLE HIPODROMO,CALLE MORELOS,CENTRO,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2302,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,J,0,0,0,1,0,0,1.0,1DA,17.266548333333,-97.676908333333,PR,Preventa Comercial,Tradicional
220088884,FRANCISCO SALAZAR JIMENEZ,22.04.2015,CALLE INDEPENDENCIA 18,CALLE HIPODROMO,CALLE MORELOS,CENTRO,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2302,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA01,J,0,0,0,1,0,0,1.0,1DA,17.266548333333,-97.676908333333,DIG TRAD,Juntos+ Tradicional,Tradicional
220089891,FARMACIA JC,08.05.2015,MORELOS 23,REYES ESPINDOLA,HIDALGO,CENTRO,TLAXIACO,69800,A,10201741.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2303,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,LR,1,0,1,0,0,0,1.0,1DA,17.266475,-97.678652,,,Tradicional
220089891,FARMACIA JC,08.05.2015,MORELOS 23,REYES ESPINDOLA,HIDALGO,CENTRO,TLAXIACO,69800,A,10201741.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2303,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,M,0,1,0,0,0,0,1.0,1DA,17.266475,-97.678652,PR,Preventa Comercial,Tradicional
220089891,FARMACIA JC,08.05.2015,MORELOS 23,REYES ESPINDOLA,HIDALGO,CENTRO,TLAXIACO,69800,A,10201741.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2303,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA02,MS,0,1,0,0,0,1,1.0,1DA,17.266475,-97.678652,DIG TRAD,Juntos+ Tradicional,Tradicional
220089897,OMAR GARCIA PACHECO,08.05.2015,MORELOS 14,INDEPENDENCIA,HIDALGO,CENTRO,HEROICA CIUDAD DE TLAXIAC,69900,A,10201741.0,KG,ORO,ORO MILENIO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,LMRJVS,1,1,1,1,1,1,1.0,1DA,17.266886,-97.67745,,,Tradicional
220089897,OMAR GARCIA PACHECO,08.05.2015,MORELOS 14,INDEPENDENCIA,HIDALGO,CENTRO,HEROICA CIUDAD DE TLAXIAC,69900,A,10201741.0,KG,ORO,ORO MILENIO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,LMRJVS,1,1,1,1,1,1,1.0,1DA,17.266886,-97.67745,PR,Preventa Comercial,Tradicional
220089897,OMAR GARCIA PACHECO,08.05.2015,MORELOS 14,INDEPENDENCIA,HIDALGO,CENTRO,HEROICA CIUDAD DE TLAXIAC,69900,A,10201741.0,KG,ORO,ORO MILENIO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA01,LMRJVS,1,1,1,1,1,1,1.0,1DA,17.266886,-97.67745,DIG TRAD,Juntos+ Tradicional,Tradicional
220091222,FARMACIA SANTA FE,27.05.2015,CALLE HIDALGO 24,CALLE HIPODROMO,CALLE MORELOS,CENTRO,Heroica Ciudad de Tlaxiac,69800,A,10201741.0,KG,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2303,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,LRV,1,0,1,0,1,0,1.0,1DA,17.265745,-97.677759,,,Tradicional
220091222,FARMACIA SANTA FE,27.05.2015,CALLE HIDALGO 24,CALLE HIPODROMO,CALLE MORELOS,CENTRO,Heroica Ciudad de Tlaxiac,69800,A,10201741.0,KG,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2303,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,M,0,1,0,0,0,0,1.0,1DA,17.265745,-97.677759,PR,Preventa Comercial,Tradicional
220091222,FARMACIA SANTA FE,27.05.2015,CALLE HIDALGO 24,CALLE HIPODROMO,CALLE MORELOS,CENTRO,Heroica Ciudad de Tlaxiac,69800,A,10201741.0,KG,PLATA,PLATA PLUS,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2303,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA02,MJS,0,1,0,1,0,1,1.0,1DA,17.265745,-97.677759,DIG TRAD,Juntos+ Tradicional,Tradicional
220097040,GREGORIO,24.08.2015,SAN PEDRO RIO DELGADO S/N,SAN PEDRO,PANTEON,RIO DELGADO,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,M,0,1,0,0,0,0,2.0,1DA,17.228585,-97.681291666667,,,Tradicional
220097040,GREGORIO,24.08.2015,SAN PEDRO RIO DELGADO S/N,SAN PEDRO,PANTEON,RIO DELGADO,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,L,1,0,0,0,0,0,2.0,1DA,17.228585,-97.681291666667,PR,Preventa Comercial,Tradicional
220097040,GREGORIO,24.08.2015,SAN PEDRO RIO DELGADO S/N,SAN PEDRO,PANTEON,RIO DELGADO,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA01,L,1,0,0,0,0,0,1.0,1DA,17.228585,-97.681291666667,DIG TRAD,Juntos+ Tradicional,Tradicional
220099368,DE LA MANCHA CAFE,30.09.2015,HIPODROMO 24-B,INDEPENDENCIA,HIDALGO,CENTRO,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4502,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,LV,1,0,0,0,1,0,1.0,1DA,17.265711666667,-97.677131666667,,,Tradicional
220099368,DE LA MANCHA CAFE,30.09.2015,HIPODROMO 24-B,INDEPENDENCIA,HIDALGO,CENTRO,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4502,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,JS,0,0,0,1,0,1,1.0,1DA,17.265711666667,-97.677131666667,PR,Preventa Comercial,Tradicional
220099368,DE LA MANCHA CAFE,30.09.2015,HIPODROMO 24-B,INDEPENDENCIA,HIDALGO,CENTRO,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4502,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA02,JS,0,0,0,1,0,1,1.0,1DA,17.265711666667,-97.677131666667,DIG TRAD,Juntos+ Tradicional,Tradicional
220099873,EXPENDIO DE MAIZ,07.10.2015,PROL CLAUDIO CRUZ 51,PASEO DE LA REFORMA,HIPODROMO,BENITO JUAREZ,TLAXIACO,69800,A,10201741.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2103,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,S,0,0,0,0,0,1,1.0,1DA,17.264388333333,-97.679566666667,,,Tradicional
220099873,EXPENDIO DE MAIZ,07.10.2015,PROL CLAUDIO CRUZ 51,PASEO DE LA REFORMA,HIPODROMO,BENITO JUAREZ,TLAXIACO,69800,A,10201741.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2103,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,V,0,0,0,0,1,0,1.0,1DA,17.264388333333,-97.679566666667,PR,Preventa Comercial,Tradicional
220099873,EXPENDIO DE MAIZ,07.10.2015,PROL CLAUDIO CRUZ 51,PASEO DE LA REFORMA,HIPODROMO,BENITO JUAREZ,TLAXIACO,69800,A,10201741.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2103,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA02,V,0,0,0,0,1,0,1.0,1DA,17.264388333333,-97.679566666667,DIG TRAD,Juntos+ Tradicional,Tradicional
220099875,MISCELANEA CRUZ,07.10.2015,PROL MORELOS S/N,IEEPO,CAMPO CAMINO REAL,BENITO JUAREZ,TLAXIACO,69800,A,10201741.0,KG,ORO,ORO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,LRV,1,0,1,0,1,0,1.0,1DA,17.262386666667,-97.681996666667,,,Tradicional
220099875,MISCELANEA CRUZ,07.10.2015,PROL MORELOS S/N,IEEPO,CAMPO CAMINO REAL,BENITO JUAREZ,TLAXIACO,69800,A,10201741.0,KG,ORO,ORO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,MJS,0,1,0,1,0,1,1.0,1DA,17.262386666667,-97.681996666667,PR,Preventa Comercial,Tradicional
220099875,MISCELANEA CRUZ,07.10.2015,PROL MORELOS S/N,IEEPO,CAMPO CAMINO REAL,BENITO JUAREZ,TLAXIACO,69800,A,10201741.0,KG,ORO,ORO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA01,MJS,0,1,0,1,0,1,1.0,1DA,17.262386666667,-97.681996666667,DIG TRAD,Juntos+ Tradicional,Tradicional
220104139,HORTENCIA CRUZ CRUZ,15.12.2015,SAUCES ESQ INDEPENDENCIA S/N,ESCUELA SECUNDARIA,CARRETERA A CHALCATENGO,BARRIO SAN PEDRO,HEROICA CUIDAD DE TLAXIAC,69800,A,10201741.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,S,0,0,0,0,0,1,1.0,1DA,17.259776666667,-97.674256666667,,,Tradicional
220104139,HORTENCIA CRUZ CRUZ,15.12.2015,SAUCES ESQ INDEPENDENCIA S/N,ESCUELA SECUNDARIA,CARRETERA A CHALCATENGO,BARRIO SAN PEDRO,HEROICA CUIDAD DE TLAXIAC,69800,A,10201741.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,V,0,0,0,0,1,0,1.0,1DA,17.259776666667,-97.674256666667,PR,Preventa Comercial,Tradicional
220104139,HORTENCIA CRUZ CRUZ,15.12.2015,SAUCES ESQ INDEPENDENCIA S/N,ESCUELA SECUNDARIA,CARRETERA A CHALCATENGO,BARRIO SAN PEDRO,HEROICA CUIDAD DE TLAXIAC,69800,A,10201741.0,KG,PLATA,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA02,V,0,0,0,0,1,0,1.0,1DA,17.259776666667,-97.674256666667,DIG TRAD,Juntos+ Tradicional,Tradicional
220104141,MARINA ROCIO JOSE VASQUEZ,15.12.2015,HIDALGO 35,PASEO DE LA REFORMA,HIPODROMO,BENITO JUAREZ,HEROICA CUIDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,MS,0,1,0,0,0,1,2.0,1DA,17.264921666667,-97.677453333333,,,Tradicional
220104141,MARINA ROCIO JOSE VASQUEZ,15.12.2015,HIDALGO 35,PASEO DE LA REFORMA,HIPODROMO,BENITO JUAREZ,HEROICA CUIDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,L,1,0,0,0,0,0,2.0,1DA,17.264921666667,-97.677453333333,PR,Preventa Comercial,Tradicional
220104141,MARINA ROCIO JOSE VASQUEZ,15.12.2015,HIDALGO 35,PASEO DE LA REFORMA,HIPODROMO,BENITO JUAREZ,HEROICA CUIDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA01,V,0,0,0,0,1,0,2.0,1DA,17.264921666667,-97.677453333333,DIG TRAD,Juntos+ Tradicional,Tradicional
220104169,ADOLFO OSORIO RAMIREZ,16.12.2015,CARRETERA A CARRIZAL S/N,CARRETERA AL VERGELITO,CALLE SIN NOMBRE,EL VERGEL,HEROICA CUIDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,M,0,1,0,0,0,0,2.0,1DA,17.228081666667,-97.68634,,,Tradicional
220104169,ADOLFO OSORIO RAMIREZ,16.12.2015,CARRETERA A CARRIZAL S/N,CARRETERA AL VERGELITO,CALLE SIN NOMBRE,EL VERGEL,HEROICA CUIDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,L,1,0,0,0,0,0,2.0,1DA,17.228081666667,-97.68634,PR,Preventa Comercial,Tradicional
220104169,ADOLFO OSORIO RAMIREZ,16.12.2015,CARRETERA A CARRIZAL S/N,CARRETERA AL VERGELITO,CALLE SIN NOMBRE,EL VERGEL,HEROICA CUIDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA01,L,1,0,0,0,0,0,2.0,1DA,17.228081666667,-97.68634,DIG TRAD,Juntos+ Tradicional,Tradicional
220105254,GREGORIO JACOBO SANTIAGO CRUZ,15.01.2016,PARAJE LOS ALAMOS S/N,COBAO,CALLE SIN NOMBRE,CAMPO DE AVIACION,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,MJ,0,1,0,1,0,0,2.0,1DA,17.236248333333,-97.673578333333,,,Tradicional
220105254,GREGORIO JACOBO SANTIAGO CRUZ,15.01.2016,PARAJE LOS ALAMOS S/N,COBAO,CALLE SIN NOMBRE,CAMPO DE AVIACION,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,R,0,0,1,0,0,0,2.0,1DA,17.236248333333,-97.673578333333,PR,Preventa Comercial,Tradicional
220105254,GREGORIO JACOBO SANTIAGO CRUZ,15.01.2016,PARAJE LOS ALAMOS S/N,COBAO,CALLE SIN NOMBRE,CAMPO DE AVIACION,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA01,L,1,0,0,0,0,0,2.0,1DA,17.236248333333,-97.673578333333,DIG TRAD,Juntos+ Tradicional,Tradicional
220148836,BEATRIZ,05.04.2018,CALLE EJIDO OJO DE AGUA sn,CALLE PRIMARIA,CALLE KINDER,ejido ojo de agua,Heroica Ciudad de Tlaxiac,69800,A,10201741.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,M,0,1,0,0,0,0,2.0,1DA,17.22946824,-97.6803407,,,Tradicional
220148836,BEATRIZ,05.04.2018,CALLE EJIDO OJO DE AGUA sn,CALLE PRIMARIA,CALLE KINDER,ejido ojo de agua,Heroica Ciudad de Tlaxiac,69800,A,10201741.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,L,1,0,0,0,0,0,2.0,1DA,17.22946824,-97.6803407,PR,Preventa Comercial,Tradicional
220148836,BEATRIZ,05.04.2018,CALLE EJIDO OJO DE AGUA sn,CALLE PRIMARIA,CALLE KINDER,ejido ojo de agua,Heroica Ciudad de Tlaxiac,69800,A,10201741.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA01,L,1,0,0,0,0,0,2.0,1DA,17.22946824,-97.6803407,DIG TRAD,Juntos+ Tradicional,Tradicional
220149434,VINOS Y LICORES TREBOL CENTER,10.04.2018,CALLE INDEPENDENCIA 33,CALLE HIPODROMO,CALLE SAN BARTOLO,HEROICA CIUDAD DE TLAXIACO CENTRO,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2302,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZDD,RTI852,V,0,0,0,0,1,0,1.0,1DA,17.264908333333,-97.676261666667,,,Tradicional
220149434,VINOS Y LICORES TREBOL CENTER,10.04.2018,CALLE INDEPENDENCIA 33,CALLE HIPODROMO,CALLE SAN BARTOLO,HEROICA CIUDAD DE TLAXIACO CENTRO,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2302,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZPV,TI0852,J,0,0,0,1,0,0,1.0,1DA,17.264908333333,-97.676261666667,PR,Preventa Comercial,Tradicional
220149434,VINOS Y LICORES TREBOL CENTER,10.04.2018,CALLE INDEPENDENCIA 33,CALLE HIPODROMO,CALLE SAN BARTOLO,HEROICA CIUDAD DE TLAXIACO CENTRO,HEROICA CIUDAD DE TLAXIAC,69800,A,10201741.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2302,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Huajuapan,YN,MR0103,Tlaxiaco,TI01,TI1,MJBC,4,MA,NO ASIGNADO,RTI852,ZTK,TIWA01,J,0,0,0,1,0,0,1.0,1DA,17.264908333333,-97.676261666667,DIG TRAD,Juntos+ Tradicional,Tradicional
